event_id,product_id,store_id,category,current_stock,shelf_capacity,sales_last_10min,replenishment_pending,timestamp,stockout_risk,label_probability
EVT349530,P008,S01,bakery,0,35,6,1,2026-06-08T15:52:01.237516,0,0.5667
EVT928662,P003,S02,bakery,16,35,3,0,2026-06-08T15:52:01.237519,0,0.5026
EVT314452,P008,S03,beverages,6,60,13,1,2026-06-08T15:52:01.237521,1,0.6578
EVT584742,P016,S03,household,10,30,0,0,2026-06-08T15:52:01.237524,0,0.5
EVT679167,P008,S02,beverages,6,60,11,1,2026-06-08T15:52:01.237526,1,0.6189
EVT256540,P017,S03,frozen,3,45,18,0,2026-06-08T15:52:01.237528,1,0.95
EVT917222,P009,S04,frozen,4,45,16,0,2026-06-08T15:52:01.237531,1,0.9211
EVT623007,P012,S01,beverages,52,60,4,0,2026-06-08T15:52:01.237533,1,0.3378
EVT509319,P014,S02,dairy,8,40,18,0,2026-06-08T15:52:01.237536,1,0.91
EVT360817,P017,S04,dairy,18,40,1,0,2026-06-08T15:52:01.237538,0,0.4669
EVT920675,P016,S01,household,7,30,3,0,2026-06-08T15:52:01.237541,1,0.6033
EVT530830,P009,S03,frozen,22,45,2,0,2026-06-08T15:52:01.237543,1,0.4689
EVT470798,P013,S01,household,16,30,4,0,2026-06-08T15:52:01.237546,1,0.4878
EVT498979,P004,S04,dairy,29,40,6,0,2026-06-08T15:52:01.237548,0,0.4404
EVT810369,P004,S02,dairy,1,40,11,0,2026-06-08T15:52:01.237550,1,0.8526
EVT775498,P004,S04,frozen,15,45,9,0,2026-06-08T15:52:01.237553,1,0.675
EVT868606,P002,S02,snacks,17,50,13,0,2026-06-08T15:52:01.237555,1,0.7498
EVT270245,P005,S02,snacks,37,50,6,0,2026-06-08T15:52:01.237557,1,0.4337
EVT274642,P005,S01,snacks,15,50,15,0,2026-06-08T15:52:01.237560,0,0.8067
EVT697261,P013,S04,bakery,25,35,3,0,2026-06-08T15:52:01.237562,1,0.3869
EVT649279,P015,S03,frozen,24,45,6,0,2026-06-08T15:52:01.237565,1,0.5267
EVT650418,P001,S02,frozen,38,45,5,1,2026-06-08T15:52:01.237568,0,0.1672
EVT900679,P005,S03,frozen,7,45,13,1,2026-06-08T15:52:01.237574,1,0.6328
EVT378224,P015,S04,household,9,30,8,0,2026-06-08T15:52:01.237577,1,0.6706
EVT737697,P019,S01,household,4,30,13,0,2026-06-08T15:52:01.237579,0,0.8428
EVT514978,P003,S04,snacks,0,50,10,1,2026-06-08T15:52:01.237581,1,0.6444
EVT574317,P002,S02,bakery,25,35,0,0,2026-06-08T15:52:01.237584,0,0.3286
EVT820095,P004,S02,frozen,18,45,10,0,2026-06-08T15:52:01.237586,1,0.6644
EVT817918,P006,S01,bakery,15,35,11,0,2026-06-08T15:52:01.237588,1,0.671
EVT294952,P019,S02,bakery,7,35,16,0,2026-06-08T15:52:01.237591,1,0.8711
EVT260512,P006,S04,bakery,20,35,1,0,2026-06-08T15:52:01.237593,0,0.4123
EVT262151,P010,S04,bakery,0,35,10,1,2026-06-08T15:52:01.237596,1,0.6444
EVT380914,P015,S04,frozen,23,45,0,0,2026-06-08T15:52:01.237598,0,0.42
EVT324250,P018,S02,bakery,23,35,5,0,2026-06-08T15:52:01.237600,0,0.4515
EVT466659,P009,S01,bakery,0,35,2,0,2026-06-08T15:52:01.237603,0,0.6889
EVT691776,P010,S03,frozen,5,45,12,0,2026-06-08T15:52:01.237605,1,0.8333
EVT815647,P005,S04,bakery,6,35,12,0,2026-06-08T15:52:01.237607,1,0.8062
EVT728210,P006,S04,household,16,30,3,0,2026-06-08T15:52:01.237609,0,0.4683
EVT395108,P009,S02,bakery,14,35,8,0,2026-06-08T15:52:01.237612,1,0.6256
EVT674536,P013,S04,dairy,35,40,4,0,2026-06-08T15:52:01.237615,0,0.334
EVT919831,P015,S02,frozen,30,45,1,0,2026-06-08T15:52:01.237618,0,0.3694
EVT330206,P019,S02,frozen,24,45,6,0,2026-06-08T15:52:01.237622,0,0.5267
EVT168749,P018,S02,beverages,8,60,9,0,2026-06-08T15:52:01.237625,1,0.765
EVT710582,P001,S02,frozen,31,45,0,0,2026-06-08T15:52:01.237629,1,0.34
EVT803481,P019,S04,dairy,22,40,1,0,2026-06-08T15:52:01.237632,0,0.4219
EVT421045,P015,S04,household,8,30,9,0,2026-06-08T15:52:01.237635,1,0.705
EVT414989,P014,S01,beverages,32,60,2,0,2026-06-08T15:52:01.237638,0,0.4489
EVT244663,P006,S03,frozen,26,45,0,0,2026-06-08T15:52:01.237640,0,0.39
EVT227210,P011,S03,snacks,9,50,11,1,2026-06-08T15:52:01.237643,1,0.5829
EVT493895,P002,S01,bakery,12,35,13,1,2026-06-08T15:52:01.237645,1,0.5485
EVT191498,P018,S02,beverages,7,60,13,0,2026-06-08T15:52:01.237647,1,0.8503
EVT217122,P020,S01,frozen,26,45,3,0,2026-06-08T15:52:01.237650,0,0.4483
EVT725226,P018,S02,beverages,41,60,3,0,2026-06-08T15:52:01.237652,1,0.4008
EVT459685,P016,S04,beverages,28,60,0,0,2026-06-08T15:52:01.237655,0,0.44
EVT509685,P002,S03,beverages,39,60,2,0,2026-06-08T15:52:01.237657,0,0.3964
EVT995696,P004,S03,snacks,9,50,13,1,2026-06-08T15:52:01.237660,0,0.6218
EVT650992,P004,S04,household,16,30,2,0,2026-06-08T15:52:01.237662,1,0.4489
EVT773517,P006,S03,bakery,4,35,12,0,2026-06-08T15:52:01.237665,1,0.8319
EVT862068,P015,S01,beverages,16,60,15,0,2026-06-08T15:52:01.237667,1,0.8217
EVT407910,P018,S02,frozen,28,45,3,0,2026-06-08T15:52:01.237670,0,0.4283
EVT737093,P007,S04,bakery,13,35,11,0,2026-06-08T15:52:01.237673,1,0.6967
EVT555425,P010,S01,beverages,22,60,14,0,2026-06-08T15:52:01.237676,1,0.7572
EVT320428,P012,S04,dairy,28,40,6,0,2026-06-08T15:52:01.237678,1,0.4517
EVT230950,P004,S02,household,14,30,5,0,2026-06-08T15:52:01.237681,0,0.5372
EVT890483,P007,S01,frozen,17,45,9,0,2026-06-08T15:52:01.237683,1,0.655
EVT270916,P006,S04,frozen,44,45,2,0,2026-06-08T15:52:01.237686,0,0.2489
EVT652006,P003,S04,household,13,30,15,0,2026-06-08T15:52:01.237688,1,0.7467
EVT523977,P018,S02,bakery,0,35,10,0,2026-06-08T15:52:01.237691,1,0.8444
EVT651081,P011,S04,beverages,9,60,0,0,2026-06-08T15:52:01.237693,1,0.5825
EVT212695,P011,S03,bakery,12,35,9,0,2026-06-08T15:52:01.237696,1,0.6707
EVT350171,P007,S01,bakery,8,35,10,0,2026-06-08T15:52:01.237699,1,0.7416
EVT347134,P008,S03,frozen,11,45,11,0,2026-06-08T15:52:01.237701,1,0.7539
EVT971089,P009,S03,bakery,24,35,6,0,2026-06-08T15:52:01.237704,0,0.4581
EVT683858,P018,S02,frozen,1,45,13,1,2026-06-08T15:52:01.237711,1,0.6928
EVT738263,P006,S04,bakery,27,35,0,0,2026-06-08T15:52:01.237714,0,0.3029
EVT628383,P008,S03,beverages,13,60,14,0,2026-06-08T15:52:01.237717,1,0.8247
EVT346219,P018,S03,beverages,6,60,6,1,2026-06-08T15:52:01.237720,0,0.5217
EVT404077,P020,S04,household,6,30,10,0,2026-06-08T15:52:01.237722,1,0.7544
EVT164050,P007,S04,household,7,30,4,0,2026-06-08T15:52:01.237724,0,0.6228
EVT873338,P001,S02,household,28,30,3,0,2026-06-08T15:52:01.237727,1,0.2883
EVT993792,P017,S04,dairy,10,40,4,0,2026-06-08T15:52:01.237730,0,0.6153
EVT189558,P009,S01,dairy,30,40,0,0,2026-06-08T15:52:01.237732,0,0.3125
EVT499000,P018,S01,dairy,0,40,10,0,2026-06-08T15:52:01.237735,1,0.8444
EVT685142,P016,S04,bakery,32,35,3,0,2026-06-08T15:52:01.237737,1,0.2969
EVT909974,P006,S02,dairy,8,40,9,0,2026-06-08T15:52:01.237740,1,0.735
EVT259134,P016,S01,frozen,37,45,1,0,2026-06-08T15:52:01.237742,1,0.2994
EVT128432,P011,S02,bakery,4,35,14,0,2026-06-08T15:52:01.237745,1,0.8708
EVT206108,P002,S03,snacks,29,50,4,0,2026-06-08T15:52:01.237747,0,0.4668
EVT542855,P012,S01,frozen,44,45,4,0,2026-06-08T15:52:01.237750,0,0.2878
EVT712210,P019,S03,household,18,30,7,1,2026-06-08T15:52:01.237752,1,0.3161
EVT614734,P019,S01,snacks,29,50,2,0,2026-06-08T15:52:01.237755,0,0.4279
EVT246770,P012,S01,bakery,31,35,4,0,2026-06-08T15:52:01.237757,1,0.3292
EVT448176,P006,S03,snacks,46,50,6,0,2026-06-08T15:52:01.237760,0,0.3527
EVT595979,P002,S01,snacks,18,50,16,0,2026-06-08T15:52:01.237762,1,0.7991
EVT645700,P008,S01,snacks,17,50,9,1,2026-06-08T15:52:01.237765,0,0.472
EVT138231,P002,S01,bakery,9,35,2,0,2026-06-08T15:52:01.237767,0,0.5732
EVT278753,P014,S02,household,13,30,4,1,2026-06-08T15:52:01.237770,1,0.3328
EVT794656,P019,S03,bakery,8,35,7,1,2026-06-08T15:52:01.237772,1,0.4833
EVT168051,P015,S01,dairy,4,40,15,0,2026-06-08T15:52:01.237775,1,0.8967
EVT773577,P015,S01,household,8,30,11,1,2026-06-08T15:52:01.237778,0,0.5439
EVT760702,P003,S03,bakery,17,35,4,0,2026-06-08T15:52:01.237780,0,0.5092
EVT392049,P002,S01,bakery,14,35,16,0,2026-06-08T15:52:01.237783,1,0.7811
EVT240199,P001,S04,beverages,8,60,11,0,2026-06-08T15:52:01.237786,1,0.8039
EVT341452,P013,S04,beverages,53,60,6,0,2026-06-08T15:52:01.237793,0,0.3692
EVT483535,P013,S01,household,15,30,1,0,2026-06-08T15:52:01.237796,0,0.4444
EVT846539,P011,S03,snacks,25,50,1,0,2026-06-08T15:52:01.237803,0,0.4444
EVT106630,P004,S04,beverages,34,60,1,0,2026-06-08T15:52:01.237806,0,0.4144
EVT706360,P018,S04,snacks,0,50,11,0,2026-06-08T15:52:01.237808,1,0.8639
EVT922100,P017,S04,dairy,5,40,1,0,2026-06-08T15:52:01.237811,0,0.6132
EVT616283,P015,S01,frozen,36,45,3,0,2026-06-08T15:52:01.237813,1,0.3483
EVT204097,P007,S03,bakery,7,35,16,0,2026-06-08T15:52:01.237816,1,0.8711
EVT666442,P001,S02,household,9,30,8,0,2026-06-08T15:52:01.237819,0,0.6706
EVT894247,P015,S02,bakery,9,35,10,1,2026-06-08T15:52:01.237821,1,0.5287
EVT539984,P013,S03,household,24,30,1,0,2026-06-08T15:52:01.237824,1,0.3094
EVT893240,P010,S01,beverages,7,60,18,0,2026-06-08T15:52:01.237827,1,0.9475
EVT193070,P007,S01,frozen,13,45,11,0,2026-06-08T15:52:01.237829,1,0.7339
EVT598052,P005,S02,household,22,30,0,1,2026-06-08T15:52:01.237832,0,0.12
EVT772916,P017,S04,beverages,34,60,0,1,2026-06-08T15:52:01.237834,1,0.195
EVT165666,P016,S01,household,7,30,13,0,2026-06-08T15:52:01.237837,1,0.7978
EVT821760,P003,S01,beverages,52,60,6,0,2026-06-08T15:52:01.237839,0,0.3767
EVT269812,P004,S02,bakery,7,35,15,0,2026-06-08T15:52:01.237842,0,0.8517
EVT521982,P020,S01,frozen,44,45,3,1,2026-06-08T15:52:01.237844,0,0.0683
EVT607465,P007,S04,bakery,12,35,10,0,2026-06-08T15:52:01.237847,0,0.6902
EVT253081,P015,S04,snacks,45,50,5,0,2026-06-08T15:52:01.237849,0,0.3422
EVT125200,P009,S02,frozen,40,45,2,0,2026-06-08T15:52:01.237852,1,0.2889
EVT838035,P005,S03,bakery,3,35,14,0,2026-06-08T15:52:01.237855,1,0.8837
EVT505377,P009,S03,beverages,6,60,12,0,2026-06-08T15:52:01.237857,1,0.8383
EVT604877,P015,S01,frozen,42,45,4,0,2026-06-08T15:52:01.237860,0,0.3078
EVT434890,P002,S04,frozen,20,45,4,0,2026-06-08T15:52:01.237862,1,0.5278
EVT648852,P011,S02,frozen,1,45,17,0,2026-06-08T15:52:01.237865,1,0.95
EVT351056,P012,S04,snacks,29,50,1,1,2026-06-08T15:52:01.237867,0,0.2084
EVT730506,P009,S01,beverages,4,60,4,0,2026-06-08T15:52:01.237870,0,0.6978
EVT312112,P002,S02,snacks,9,50,2,0,2026-06-08T15:52:01.237872,0,0.6079
EVT176871,P009,S02,dairy,2,40,6,1,2026-06-08T15:52:01.237874,1,0.5442
EVT807212,P020,S02,bakery,21,35,2,0,2026-06-08T15:52:01.237877,0,0.4189
EVT625589,P001,S04,bakery,2,35,14,1,2026-06-08T15:52:01.237879,0,0.6965
EVT159486,P001,S02,dairy,34,40,1,0,2026-06-08T15:52:01.237882,1,0.2869
EVT802947,P011,S04,beverages,12,60,9,1,2026-06-08T15:52:01.237885,1,0.535
EVT265044,P016,S03,frozen,42,45,3,0,2026-06-08T15:52:01.237892,0,0.2883
EVT884996,P013,S03,frozen,0,45,0,0,2026-06-08T15:52:01.237895,0,0.65
EVT856067,P001,S04,household,27,30,6,0,2026-06-08T15:52:01.237897,1,0.3617
EVT861481,P006,S02,frozen,5,45,11,1,2026-06-08T15:52:01.237900,0,0.6139
EVT153270,P013,S03,dairy,5,40,4,0,2026-06-08T15:52:01.237902,1,0.6715
EVT900879,P017,S01,beverages,48,60,0,0,2026-06-08T15:52:01.237905,0,0.29
EVT858752,P017,S03,household,14,30,0,1,2026-06-08T15:52:01.237907,0,0.24
EVT170662,P005,S02,dairy,32,40,6,0,2026-06-08T15:52:01.237910,1,0.4067
EVT868218,P019,S01,bakery,10,35,6,1,2026-06-08T15:52:01.237912,0,0.4381
EVT968352,P010,S04,dairy,22,40,2,0,2026-06-08T15:52:01.237915,1,0.4414
EVT561721,P010,S01,beverages,47,60,0,1,2026-06-08T15:52:01.237917,0,0.0975
EVT674340,P003,S02,beverages,42,60,4,0,2026-06-08T15:52:01.237920,1,0.4128
EVT265063,P015,S01,household,0,30,1,0,2026-06-08T15:52:01.237922,0,0.6694
EVT347794,P005,S03,beverages,31,60,0,0,2026-06-08T15:52:01.237925,0,0.4175
EVT663185,P002,S03,household,6,30,12,0,2026-06-08T15:52:01.237927,1,0.7933
EVT305112,P016,S03,dairy,27,40,0,0,2026-06-08T15:52:01.237930,1,0.3462
EVT590270,P016,S02,household,6,30,11,0,2026-06-08T15:52:01.237932,1,0.7739
EVT898297,P005,S04,household,9,30,4,0,2026-06-08T15:52:01.237935,1,0.5928
EVT739672,P006,S01,household,28,30,2,0,2026-06-08T15:52:01.237938,0,0.2689
EVT754114,P018,S04,frozen,6,45,9,1,2026-06-08T15:52:01.237941,1,0.565
EVT416528,P014,S03,frozen,24,45,0,0,2026-06-08T15:52:01.237943,0,0.41
EVT888710,P001,S01,frozen,7,45,12,1,2026-06-08T15:52:01.237946,1,0.6133
EVT619113,P019,S03,dairy,0,40,17,0,2026-06-08T15:52:01.237948,1,0.95
EVT285286,P018,S03,frozen,20,45,11,0,2026-06-08T15:52:01.237951,0,0.6639
EVT506917,P009,S01,household,3,30,11,0,2026-06-08T15:52:01.237953,1,0.8189
EVT423001,P019,S02,snacks,5,50,1,0,2026-06-08T15:52:01.237956,0,0.6244
EVT631755,P002,S04,beverages,34,60,3,0,2026-06-08T15:52:01.237958,0,0.4533
EVT954932,P018,S03,bakery,1,35,14,0,2026-06-08T15:52:01.237961,1,0.9094
EVT214088,P004,S02,snacks,23,50,5,0,2026-06-08T15:52:01.237964,1,0.5402
EVT291830,P003,S02,bakery,29,35,5,0,2026-06-08T15:52:01.237966,1,0.3744
EVT932477,P004,S01,frozen,3,45,1,0,2026-06-08T15:52:01.237968,1,0.6394
EVT475103,P002,S04,bakery,12,35,8,0,2026-06-08T15:52:01.237972,1,0.6513
EVT669975,P019,S04,snacks,7,50,15,0,2026-06-08T15:52:01.237974,0,0.8787
EVT795090,P002,S01,bakery,26,35,4,0,2026-06-08T15:52:01.237976,0,0.3935
EVT274179,P012,S03,household,16,30,5,0,2026-06-08T15:52:01.237979,0,0.5072
EVT435257,P009,S04,snacks,6,50,5,0,2026-06-08T15:52:01.237981,0,0.6932
EVT299836,P011,S01,household,22,30,1,1,2026-06-08T15:52:01.237984,0,0.1394
EVT403727,P013,S04,snacks,14,50,13,0,2026-06-08T15:52:01.237987,0,0.7768
EVT775750,P018,S01,household,13,30,2,0,2026-06-08T15:52:01.237990,1,0.4939
EVT214000,P014,S01,household,4,30,4,0,2026-06-08T15:52:01.237997,1,0.6678
EVT838636,P001,S03,frozen,42,45,4,0,2026-06-08T15:52:01.237999,0,0.3078
EVT493617,P020,S02,household,4,30,13,1,2026-06-08T15:52:01.238002,0,0.6428
EVT845924,P013,S02,bakery,32,35,3,0,2026-06-08T15:52:01.238004,0,0.2969
EVT140016,P008,S03,household,22,30,6,0,2026-06-08T15:52:01.238006,1,0.4367
EVT236236,P018,S01,dairy,17,40,14,0,2026-06-08T15:52:01.238009,0,0.731
EVT237771,P011,S01,dairy,12,40,9,0,2026-06-08T15:52:01.238011,1,0.69
EVT997980,P017,S01,dairy,36,40,3,0,2026-06-08T15:52:01.238013,0,0.3033
EVT319836,P015,S04,bakery,1,35,10,0,2026-06-08T15:52:01.238016,1,0.8316
EVT358793,P009,S01,beverages,60,60,3,0,2026-06-08T15:52:01.238018,1,0.2583
EVT377731,P011,S02,beverages,3,60,13,0,2026-06-08T15:52:01.238021,1,0.8803
EVT566973,P014,S03,bakery,22,35,2,0,2026-06-08T15:52:01.238023,1,0.406
EVT310424,P008,S04,dairy,22,40,1,0,2026-06-08T15:52:01.238025,0,0.4219
EVT990877,P019,S03,household,3,30,16,0,2026-06-08T15:52:01.238028,1,0.9161
EVT410055,P013,S03,frozen,41,45,0,1,2026-06-08T15:52:01.238030,0,0.05
EVT848851,P003,S01,household,2,30,2,0,2026-06-08T15:52:01.238032,1,0.6589
EVT616902,P020,S04,dairy,6,40,17,0,2026-06-08T15:52:01.238035,0,0.9131
EVT466837,P001,S04,frozen,10,45,15,0,2026-06-08T15:52:01.238037,1,0.8417
EVT429631,P010,S03,beverages,2,60,10,0,2026-06-08T15:52:01.238039,1,0.8294
EVT911468,P002,S01,snacks,0,50,16,0,2026-06-08T15:52:01.238042,1,0.95
EVT578260,P020,S02,bakery,17,35,2,0,2026-06-08T15:52:01.238044,1,0.4703
EVT394536,P017,S03,snacks,6,50,15,1,2026-06-08T15:52:01.238047,1,0.6877
EVT621335,P008,S03,bakery,6,35,11,0,2026-06-08T15:52:01.238049,1,0.7867
EVT764609,P015,S02,bakery,25,35,4,0,2026-06-08T15:52:01.238051,0,0.4063
EVT630126,P010,S01,snacks,12,50,15,1,2026-06-08T15:52:01.238057,0,0.6337
EVT254867,P010,S02,household,2,30,3,0,2026-06-08T15:52:01.238059,1,0.6783
EVT156531,P012,S02,frozen,31,45,1,0,2026-06-08T15:52:01.238062,1,0.3594
EVT962962,P005,S01,beverages,4,60,12,0,2026-06-08T15:52:01.238064,1,0.8533
EVT470456,P012,S03,household,12,30,9,1,2026-06-08T15:52:01.238067,1,0.445
EVT850976,P003,S01,dairy,22,40,6,0,2026-06-08T15:52:01.238069,0,0.5192
EVT690159,P008,S03,household,16,30,4,0,2026-06-08T15:52:01.238071,0,0.4878
EVT887138,P001,S03,snacks,17,50,15,0,2026-06-08T15:52:01.238074,1,0.7887
EVT984269,P017,S04,frozen,24,45,5,0,2026-06-08T15:52:01.238076,0,0.5072
EVT151893,P007,S01,beverages,15,60,14,0,2026-06-08T15:52:01.238078,1,0.8097
EVT328424,P001,S02,bakery,8,35,4,0,2026-06-08T15:52:01.238081,0,0.6249
EVT538951,P001,S03,bakery,26,35,1,0,2026-06-08T15:52:01.238083,1,0.3352
EVT254409,P003,S02,dairy,2,40,16,0,2026-06-08T15:52:01.238085,1,0.9386
EVT327680,P012,S03,bakery,7,35,6,1,2026-06-08T15:52:01.238088,0,0.4767
EVT669002,P018,S04,household,21,30,6,0,2026-06-08T15:52:01.238090,1,0.4517
EVT706560,P005,S04,beverages,13,60,11,0,2026-06-08T15:52:01.238093,0,0.7664
EVT708323,P015,S04,snacks,17,50,10,1,2026-06-08T15:52:01.238096,0,0.4914
EVT174043,P018,S04,beverages,27,60,4,0,2026-06-08T15:52:01.238098,0,0.5253
EVT266245,P008,S04,dairy,6,40,18,0,2026-06-08T15:52:01.238100,1,0.9325
EVT301480,P014,S02,household,17,30,10,0,2026-06-08T15:52:01.238103,1,0.5894
EVT920698,P007,S04,bakery,8,35,4,0,2026-06-08T15:52:01.238105,0,0.6249
EVT100721,P006,S02,frozen,32,45,5,0,2026-06-08T15:52:01.238107,1,0.4272
EVT304100,P010,S04,frozen,20,45,11,0,2026-06-08T15:52:01.238110,1,0.6639
EVT327057,P010,S01,beverages,26,60,13,0,2026-06-08T15:52:01.238113,1,0.7078
EVT379832,P006,S04,bakery,26,35,5,0,2026-06-08T15:52:01.238115,0,0.4129
EVT220863,P008,S03,beverages,16,60,13,0,2026-06-08T15:52:01.238121,1,0.7828
EVT390486,P002,S04,household,18,30,6,1,2026-06-08T15:52:01.238123,1,0.2967
EVT578783,P007,S01,beverages,38,60,2,0,2026-06-08T15:52:01.238126,0,0.4039
EVT896839,P020,S02,household,8,30,13,0,2026-06-08T15:52:01.238128,1,0.7828
EVT810676,P003,S01,snacks,20,50,13,0,2026-06-08T15:52:01.238131,1,0.7228
EVT997167,P020,S02,household,5,30,7,1,2026-06-08T15:52:01.238133,1,0.5111
EVT821874,P020,S03,household,13,30,14,0,2026-06-08T15:52:01.238135,1,0.7272
EVT902146,P005,S04,dairy,0,40,14,0,2026-06-08T15:52:01.238138,1,0.9222
EVT101369,P006,S02,dairy,22,40,6,0,2026-06-08T15:52:01.238140,1,0.5192
EVT951422,P008,S03,beverages,52,60,6,0,2026-06-08T15:52:01.238143,1,0.3767
EVT886711,P016,S04,dairy,26,40,2,0,2026-06-08T15:52:01.238145,0,0.3964
EVT543180,P018,S01,snacks,41,50,0,0,2026-06-08T15:52:01.238148,1,0.281
EVT352543,P015,S04,snacks,41,50,3,0,2026-06-08T15:52:01.238150,0,0.3393
EVT727686,P011,S04,beverages,40,60,5,0,2026-06-08T15:52:01.238153,1,0.4472
EVT763102,P012,S02,dairy,27,40,3,0,2026-06-08T15:52:01.238155,0,0.4046
EVT143869,P016,S02,household,15,30,2,1,2026-06-08T15:52:01.238157,1,0.2639
EVT333605,P018,S03,household,1,30,4,0,2026-06-08T15:52:01.238160,1,0.7128
EVT962578,P015,S01,bakery,28,35,4,1,2026-06-08T15:52:01.238162,0,0.1678
EVT154161,P003,S02,dairy,39,40,3,0,2026-06-08T15:52:01.238164,1,0.2696
EVT361261,P017,S02,bakery,34,35,4,0,2026-06-08T15:52:01.238167,0,0.2906
EVT994702,P020,S01,household,3,30,15,0,2026-06-08T15:52:01.238169,1,0.8967
EVT754150,P018,S01,snacks,44,50,4,0,2026-06-08T15:52:01.238171,0,0.3318
EVT906568,P013,S04,household,14,30,2,0,2026-06-08T15:52:01.238174,1,0.4789
EVT355042,P004,S01,snacks,47,50,5,0,2026-06-08T15:52:01.238176,1,0.3242
EVT946479,P017,S04,frozen,4,45,5,0,2026-06-08T15:52:01.238178,0,0.7072
EVT228148,P004,S02,dairy,15,40,8,0,2026-06-08T15:52:01.238180,1,0.6368
EVT474751,P004,S02,household,10,30,11,0,2026-06-08T15:52:01.238183,1,0.7139
EVT312830,P013,S04,dairy,10,40,11,0,2026-06-08T15:52:01.238185,0,0.7514
EVT775944,P009,S04,snacks,3,50,18,0,2026-06-08T15:52:01.238188,1,0.95
EVT346478,P013,S01,beverages,9,60,2,0,2026-06-08T15:52:01.238190,0,0.6214
EVT176442,P015,S03,bakery,16,35,0,0,2026-06-08T15:52:01.238193,1,0.4443
EVT158961,P003,S01,beverages,1,60,8,1,2026-06-08T15:52:01.238195,1,0.5981
EVT229782,P005,S04,frozen,23,45,1,0,2026-06-08T15:52:01.238197,1,0.4394
EVT657111,P012,S03,household,13,30,10,0,2026-06-08T15:52:01.238200,0,0.6494
EVT486995,P017,S02,bakery,15,35,13,0,2026-06-08T15:52:01.238202,1,0.7099
EVT904744,P018,S03,frozen,42,45,4,0,2026-06-08T15:52:01.238204,0,0.3078
EVT200759,P019,S04,snacks,44,50,3,0,2026-06-08T15:52:01.238207,0,0.3123
EVT272398,P014,S01,snacks,40,50,5,0,2026-06-08T15:52:01.238209,0,0.3872
EVT907144,P002,S01,bakery,15,35,7,1,2026-06-08T15:52:01.238211,1,0.3933
EVT984126,P017,S02,dairy,9,40,16,0,2026-06-08T15:52:01.238218,1,0.8599
EVT225539,P018,S03,beverages,5,60,4,0,2026-06-08T15:52:01.238221,1,0.6903
EVT277332,P006,S03,beverages,41,60,2,0,2026-06-08T15:52:01.238223,0,0.3814
EVT844071,P009,S01,dairy,31,40,3,0,2026-06-08T15:52:01.238226,0,0.3596
EVT972186,P018,S03,snacks,37,50,4,0,2026-06-08T15:52:01.238228,1,0.3948
EVT727493,P007,S01,snacks,5,50,13,0,2026-06-08T15:52:01.238230,0,0.8578
EVT129759,P004,S03,beverages,14,60,8,0,2026-06-08T15:52:01.238233,1,0.7006
EVT587525,P006,S04,household,20,30,5,0,2026-06-08T15:52:01.238235,1,0.4472
EVT538938,P017,S02,beverages,34,60,1,0,2026-06-08T15:52:01.238238,1,0.4144
EVT523141,P008,S03,dairy,37,40,4,0,2026-06-08T15:52:01.238240,0,0.3115
EVT586706,P009,S01,beverages,51,60,0,0,2026-06-08T15:52:01.238243,1,0.2675
EVT209940,P010,S04,beverages,26,60,9,0,2026-06-08T15:52:01.238245,1,0.63
EVT615155,P003,S03,snacks,22,50,9,0,2026-06-08T15:52:01.238248,0,0.627
EVT204322,P001,S01,household,1,30,3,0,2026-06-08T15:52:01.238251,1,0.6933
EVT431809,P018,S03,frozen,19,45,15,0,2026-06-08T15:52:01.238253,1,0.7517
EVT592726,P019,S03,snacks,39,50,5,0,2026-06-08T15:52:01.238256,1,0.3962
EVT544759,P014,S03,household,29,30,0,0,2026-06-08T15:52:01.238258,0,0.215
EVT101629,P004,S04,dairy,29,40,4,0,2026-06-08T15:52:01.238260,1,0.4015
EVT467092,P017,S04,household,11,30,10,0,2026-06-08T15:52:01.238263,1,0.6794
EVT219277,P003,S04,frozen,35,45,1,0,2026-06-08T15:52:01.238265,0,0.3194
EVT477184,P010,S03,dairy,8,40,15,0,2026-06-08T15:52:01.238267,1,0.8517
EVT651589,P005,S03,bakery,29,35,4,0,2026-06-08T15:52:01.238270,0,0.3549
EVT468201,P010,S01,household,30,30,4,0,2026-06-08T15:52:01.238272,0,0.2778
EVT989681,P013,S01,bakery,24,35,1,0,2026-06-08T15:52:01.238275,1,0.3609
EVT983790,P008,S01,dairy,21,40,3,0,2026-06-08T15:52:01.238277,1,0.4721
EVT638380,P014,S03,frozen,41,45,2,1,2026-06-08T15:52:01.238279,0,0.0789
EVT285285,P008,S03,frozen,29,45,2,0,2026-06-08T15:52:01.238282,1,0.3989
EVT511441,P020,S01,frozen,41,45,5,0,2026-06-08T15:52:01.238284,1,0.3372
EVT640462,P014,S02,beverages,2,60,3,0,2026-06-08T15:52:01.238286,0,0.6933
EVT890931,P016,S03,beverages,2,60,3,0,2026-06-08T15:52:01.238289,0,0.6933
EVT787698,P012,S03,snacks,13,50,11,0,2026-06-08T15:52:01.238291,1,0.7469
EVT296201,P007,S02,snacks,15,50,9,0,2026-06-08T15:52:01.238294,1,0.69
EVT367704,P014,S02,snacks,5,50,13,0,2026-06-08T15:52:01.238299,1,0.8578
EVT213321,P015,S03,beverages,56,60,2,0,2026-06-08T15:52:01.238302,0,0.2689
