event_id,product_id,store_id,category,current_stock,shelf_capacity,sales_last_10min,replenishment_pending,timestamp
EVT285285,P008,S03,frozen,29,45,2,0,2026-06-08T15:52:01.238282
EVT511441,P020,S01,frozen,41,45,5,0,2026-06-08T15:52:01.238284
EVT640462,P014,S02,beverages,2,60,3,0,2026-06-08T15:52:01.238286
EVT890931,P016,S03,beverages,2,60,3,0,2026-06-08T15:52:01.238289
EVT787698,P012,S03,snacks,13,50,11,0,2026-06-08T15:52:01.238291
EVT296201,P007,S02,snacks,15,50,9,0,2026-06-08T15:52:01.238294
EVT367704,P014,S02,snacks,5,50,13,0,2026-06-08T15:52:01.238299
EVT213321,P015,S03,beverages,56,60,2,0,2026-06-08T15:52:01.238302
EVT587761,P017,S02,household,5,30,14,0,2026-06-08T15:52:01.238304
EVT438197,P019,S03,snacks,34,50,1,0,2026-06-08T15:52:01.238306
EVT142193,P016,S04,bakery,28,35,2,0,2026-06-08T15:52:01.238309
EVT702743,P009,S04,snacks,0,50,5,0,2026-06-08T15:52:01.238311
EVT271739,P015,S04,bakery,1,35,15,1,2026-06-08T15:52:01.238313
EVT258691,P014,S04,frozen,11,45,11,0,2026-06-08T15:52:01.238316
EVT690649,P017,S02,beverages,0,60,12,1,2026-06-08T15:52:01.238318
EVT856200,P020,S03,household,22,30,1,0,2026-06-08T15:52:01.238320
EVT746206,P008,S01,beverages,21,60,13,0,2026-06-08T15:52:01.238323
EVT862024,P010,S03,bakery,2,35,16,0,2026-06-08T15:52:01.238325
EVT615454,P017,S01,snacks,10,50,2,0,2026-06-08T15:52:01.238327
EVT109511,P011,S04,bakery,10,35,8,0,2026-06-08T15:52:01.238330
EVT160740,P015,S02,dairy,40,40,2,0,2026-06-08T15:52:01.238332
EVT600657,P003,S04,bakery,35,35,4,0,2026-06-08T15:52:01.238335
EVT883806,P004,S04,snacks,20,50,15,0,2026-06-08T15:52:01.238338
EVT417409,P016,S02,household,30,30,6,0,2026-06-08T15:52:01.238340
EVT727205,P012,S03,bakery,0,35,0,0,2026-06-08T15:52:01.238343
EVT908468,P007,S02,beverages,50,60,5,0,2026-06-08T15:52:01.238345
EVT247883,P001,S01,household,6,30,2,0,2026-06-08T15:52:01.238347
EVT142105,P004,S03,dairy,35,40,3,0,2026-06-08T15:52:01.238350
EVT925522,P013,S04,bakery,24,35,3,0,2026-06-08T15:52:01.238352
EVT541775,P016,S02,snacks,50,50,1,0,2026-06-08T15:52:01.238355
EVT901448,P016,S03,frozen,0,45,16,0,2026-06-08T15:52:01.238357
EVT113818,P012,S02,beverages,6,60,11,0,2026-06-08T15:52:01.238359
EVT804330,P020,S01,snacks,10,50,3,0,2026-06-08T15:52:01.238362
EVT517493,P006,S03,snacks,2,50,18,0,2026-06-08T15:52:01.238364
EVT923160,P005,S02,bakery,15,35,15,0,2026-06-08T15:52:01.238367
EVT691308,P020,S04,household,13,30,6,0,2026-06-08T15:52:01.238369
EVT930520,P011,S01,frozen,28,45,5,1,2026-06-08T15:52:01.238372
EVT831995,P005,S02,beverages,7,60,5,0,2026-06-08T15:52:01.238374
EVT809058,P016,S03,bakery,11,35,9,0,2026-06-08T15:52:01.238377
EVT849056,P012,S04,bakery,8,35,0,0,2026-06-08T15:52:01.238379
EVT733070,P012,S01,frozen,37,45,2,0,2026-06-08T15:52:01.238382
EVT440787,P008,S04,beverages,60,60,6,0,2026-06-08T15:52:01.238384
EVT130448,P019,S01,bakery,15,35,4,0,2026-06-08T15:52:01.238391
EVT170760,P003,S04,beverages,6,60,12,1,2026-06-08T15:52:01.238394
EVT194674,P012,S04,dairy,39,40,0,1,2026-06-08T15:52:01.238396
EVT474430,P008,S03,frozen,45,45,5,0,2026-06-08T15:52:01.238398
EVT583402,P016,S01,bakery,5,35,2,0,2026-06-08T15:52:01.238401
EVT346579,P016,S01,beverages,34,60,0,0,2026-06-08T15:52:01.238403
EVT348042,P002,S01,frozen,24,45,2,0,2026-06-08T15:52:01.238405
EVT125054,P006,S02,frozen,3,45,0,0,2026-06-08T15:52:01.238408
EVT368166,P019,S01,beverages,27,60,2,1,2026-06-08T15:52:01.238410
EVT336366,P004,S01,household,8,30,11,0,2026-06-08T15:52:01.238413
EVT596888,P020,S03,snacks,50,50,4,0,2026-06-08T15:52:01.238415
EVT553249,P003,S04,dairy,4,40,16,0,2026-06-08T15:52:01.238417
EVT958470,P003,S01,beverages,2,60,13,0,2026-06-08T15:52:01.238419
EVT915009,P005,S02,snacks,11,50,13,1,2026-06-08T15:52:01.238422
EVT653974,P006,S02,bakery,9,35,10,0,2026-06-08T15:52:01.238424
EVT699787,P016,S02,frozen,28,45,1,0,2026-06-08T15:52:01.238426
EVT693145,P017,S04,beverages,44,60,1,0,2026-06-08T15:52:01.238429
EVT658913,P018,S03,dairy,2,40,13,0,2026-06-08T15:52:01.238431
EVT498345,P018,S03,snacks,8,50,0,0,2026-06-08T15:52:01.238433
EVT692559,P013,S03,snacks,13,50,12,0,2026-06-08T15:52:01.238436
EVT308981,P011,S03,frozen,9,45,9,1,2026-06-08T15:52:01.238439
EVT494329,P012,S01,beverages,14,60,15,0,2026-06-08T15:52:01.238441
EVT533112,P013,S03,dairy,37,40,5,0,2026-06-08T15:52:01.238443
EVT448955,P002,S03,snacks,12,50,7,0,2026-06-08T15:52:01.238446
EVT447855,P015,S01,dairy,19,40,2,0,2026-06-08T15:52:01.238448
EVT599591,P016,S04,household,29,30,5,0,2026-06-08T15:52:01.238450
EVT962372,P014,S02,dairy,10,40,14,0,2026-06-08T15:52:01.238453
EVT697525,P002,S01,dairy,1,40,15,0,2026-06-08T15:52:01.238456
EVT215039,P005,S04,household,19,30,6,0,2026-06-08T15:52:01.238458
EVT257616,P013,S04,snacks,36,50,4,0,2026-06-08T15:52:01.238460
EVT737548,P011,S04,snacks,41,50,0,0,2026-06-08T15:52:01.238463
EVT506201,P017,S02,snacks,36,50,6,0,2026-06-08T15:52:01.238465
EVT716021,P017,S04,snacks,2,50,3,0,2026-06-08T15:52:01.238467
EVT167530,P001,S04,household,10,30,9,0,2026-06-08T15:52:01.238469
EVT338375,P009,S04,frozen,2,45,15,0,2026-06-08T15:52:01.238472
EVT465766,P014,S02,bakery,31,35,3,0,2026-06-08T15:52:01.238474
EVT979026,P014,S03,household,28,30,0,0,2026-06-08T15:52:01.238477
EVT786475,P005,S04,beverages,9,60,5,0,2026-06-08T15:52:01.238479
EVT794091,P011,S04,snacks,12,50,15,0,2026-06-08T15:52:01.238482
EVT855601,P003,S03,snacks,10,50,1,0,2026-06-08T15:52:01.238484
EVT587889,P017,S04,household,12,30,9,0,2026-06-08T15:52:01.238487
EVT400921,P008,S02,snacks,24,50,1,0,2026-06-08T15:52:01.238489
EVT764355,P017,S03,dairy,20,40,6,0,2026-06-08T15:52:01.238491
EVT811243,P013,S04,dairy,23,40,3,0,2026-06-08T15:52:01.238494
EVT200299,P015,S04,snacks,4,50,16,0,2026-06-08T15:52:01.238496
EVT961042,P004,S01,household,17,30,6,0,2026-06-08T15:52:01.238499
EVT601367,P003,S02,dairy,26,40,6,0,2026-06-08T15:52:01.238501
EVT185774,P018,S01,dairy,12,40,15,0,2026-06-08T15:52:01.238507
EVT338630,P020,S03,dairy,18,40,3,1,2026-06-08T15:52:01.238510
EVT129869,P018,S04,bakery,6,35,18,0,2026-06-08T15:52:01.238512
EVT684807,P007,S02,beverages,1,60,18,0,2026-06-08T15:52:01.238514
EVT425055,P020,S04,bakery,11,35,8,1,2026-06-08T15:52:01.238517
EVT553238,P001,S01,beverages,38,60,3,0,2026-06-08T15:52:01.238519
EVT390561,P012,S01,beverages,52,60,6,0,2026-06-08T15:52:01.238522
EVT138209,P010,S02,household,6,30,11,0,2026-06-08T15:52:01.238524
EVT412723,P011,S01,household,4,30,12,0,2026-06-08T15:52:01.238526
EVT250799,P005,S03,beverages,27,60,0,0,2026-06-08T15:52:01.238529
EVT337834,P005,S01,dairy,18,40,5,0,2026-06-08T15:52:01.238531
EVT872570,P016,S02,bakery,1,35,10,0,2026-06-08T15:52:01.238534
EVT935043,P009,S01,bakery,26,35,0,0,2026-06-08T15:52:01.238536
EVT721782,P010,S03,dairy,0,40,12,0,2026-06-08T15:52:01.238539
EVT447690,P011,S02,snacks,36,50,4,0,2026-06-08T15:52:01.238541
EVT299841,P020,S02,bakery,22,35,1,1,2026-06-08T15:52:01.238543
EVT558372,P019,S04,snacks,3,50,2,0,2026-06-08T15:52:01.238546
EVT989555,P016,S01,beverages,6,60,5,0,2026-06-08T15:52:01.238548
EVT515394,P018,S04,beverages,6,60,13,0,2026-06-08T15:52:01.238551
EVT256623,P014,S01,bakery,21,35,0,0,2026-06-08T15:52:01.238553
EVT449602,P011,S04,household,5,30,15,0,2026-06-08T15:52:01.238555
EVT722497,P016,S04,snacks,2,50,16,0,2026-06-08T15:52:01.238557
EVT898165,P007,S01,household,11,30,14,0,2026-06-08T15:52:01.238560
EVT228385,P003,S03,snacks,13,50,16,0,2026-06-08T15:52:01.238562
EVT325255,P011,S03,snacks,7,50,2,0,2026-06-08T15:52:01.238565
EVT743359,P002,S03,snacks,27,50,3,0,2026-06-08T15:52:01.238567
EVT459788,P006,S03,bakery,35,35,5,1,2026-06-08T15:52:01.238569
EVT549987,P007,S02,frozen,38,45,0,0,2026-06-08T15:52:01.238572
EVT721839,P018,S04,frozen,3,45,15,1,2026-06-08T15:52:01.238574
EVT564153,P009,S01,frozen,10,45,10,0,2026-06-08T15:52:01.238576
EVT803730,P005,S02,frozen,44,45,0,0,2026-06-08T15:52:01.238579
EVT921092,P002,S01,snacks,45,50,2,0,2026-06-08T15:52:01.238582
EVT295904,P009,S04,dairy,31,40,0,0,2026-06-08T15:52:01.238584
EVT656640,P003,S01,household,13,30,10,1,2026-06-08T15:52:01.238586
EVT671832,P007,S03,dairy,35,40,3,0,2026-06-08T15:52:01.238589
EVT814041,P005,S01,snacks,10,50,10,0,2026-06-08T15:52:01.238591
EVT488056,P013,S04,snacks,30,50,3,0,2026-06-08T15:52:01.238594
EVT605955,P014,S04,household,27,30,0,0,2026-06-08T15:52:01.238596
EVT407463,P014,S02,bakery,8,35,5,0,2026-06-08T15:52:01.238598
EVT626720,P014,S04,bakery,32,35,6,0,2026-06-08T15:52:01.238601
EVT415973,P001,S02,bakery,26,35,5,0,2026-06-08T15:52:01.238603
EVT720039,P001,S03,snacks,3,50,10,0,2026-06-08T15:52:01.238606
EVT330155,P004,S02,frozen,6,45,2,0,2026-06-08T15:52:01.238608
EVT318922,P001,S04,snacks,27,50,2,0,2026-06-08T15:52:01.238610
EVT938443,P017,S01,household,21,30,5,1,2026-06-08T15:52:01.238617
EVT850936,P018,S03,household,9,30,0,0,2026-06-08T15:52:01.238620
EVT492300,P002,S04,snacks,6,50,17,0,2026-06-08T15:52:01.238622
EVT433370,P015,S04,frozen,20,45,5,0,2026-06-08T15:52:01.238624
EVT250043,P002,S01,bakery,10,35,14,1,2026-06-08T15:52:01.238627
EVT677128,P020,S02,bakery,4,35,13,0,2026-06-08T15:52:01.238629
EVT966181,P005,S02,dairy,36,40,6,0,2026-06-08T15:52:01.238632
EVT485781,P003,S04,snacks,15,50,7,0,2026-06-08T15:52:01.238635
EVT848811,P005,S02,household,19,30,5,0,2026-06-08T15:52:01.238638
EVT793013,P012,S03,frozen,33,45,3,1,2026-06-08T15:52:01.238640
EVT273071,P002,S04,dairy,26,40,3,0,2026-06-08T15:52:01.238642
EVT867070,P007,S03,household,28,30,1,0,2026-06-08T15:52:01.238645
EVT170427,P008,S03,dairy,18,40,1,0,2026-06-08T15:52:01.238647
EVT646304,P006,S03,beverages,33,60,6,0,2026-06-08T15:52:01.238649
EVT400192,P006,S01,dairy,29,40,6,0,2026-06-08T15:52:01.238652
EVT583089,P008,S04,frozen,33,45,6,0,2026-06-08T15:52:01.238654
EVT170199,P012,S04,frozen,28,45,4,0,2026-06-08T15:52:01.238657
EVT414788,P004,S03,dairy,9,40,10,0,2026-06-08T15:52:01.238659
EVT186351,P004,S02,frozen,6,45,6,1,2026-06-08T15:52:01.238662
EVT449918,P019,S03,frozen,8,45,9,0,2026-06-08T15:52:01.238664
EVT293474,P006,S02,household,20,30,1,1,2026-06-08T15:52:01.238666
EVT833860,P013,S03,dairy,30,40,5,0,2026-06-08T15:52:01.238669
EVT325997,P014,S02,frozen,30,45,6,0,2026-06-08T15:52:01.238671
EVT544446,P011,S02,bakery,12,35,8,0,2026-06-08T15:52:01.238674
EVT516820,P003,S03,bakery,6,35,14,0,2026-06-08T15:52:01.238676
EVT870615,P015,S01,bakery,19,35,3,0,2026-06-08T15:52:01.238678
EVT785465,P019,S01,beverages,5,60,16,0,2026-06-08T15:52:01.238681
EVT828832,P009,S02,frozen,5,45,17,0,2026-06-08T15:52:01.238683
EVT889976,P001,S04,bakery,4,35,17,0,2026-06-08T15:52:01.238686
EVT445850,P013,S02,dairy,5,40,13,1,2026-06-08T15:52:01.238688
EVT329488,P017,S01,beverages,52,60,3,0,2026-06-08T15:52:01.238690
EVT916934,P001,S01,household,9,30,1,0,2026-06-08T15:52:01.238693
EVT166874,P011,S04,beverages,26,60,12,0,2026-06-08T15:52:01.238698
EVT844212,P020,S04,household,18,30,4,0,2026-06-08T15:52:01.238701
EVT925606,P003,S01,frozen,14,45,11,0,2026-06-08T15:52:01.238703
EVT171390,P018,S03,bakery,15,35,2,0,2026-06-08T15:52:01.238706
EVT666927,P012,S03,dairy,40,40,3,0,2026-06-08T15:52:01.238708
EVT365501,P003,S04,bakery,13,35,10,0,2026-06-08T15:52:01.238710
EVT877950,P018,S02,beverages,51,60,1,0,2026-06-08T15:52:01.238713
EVT326187,P001,S04,household,1,30,14,0,2026-06-08T15:52:01.238715
EVT169115,P020,S02,snacks,9,50,12,1,2026-06-08T15:52:01.238717
EVT641031,P014,S01,dairy,31,40,1,0,2026-06-08T15:52:01.238720
EVT488257,P009,S03,frozen,8,45,11,1,2026-06-08T15:52:01.238722
EVT598170,P003,S02,beverages,13,60,9,0,2026-06-08T15:52:01.238724
EVT884094,P004,S04,snacks,5,50,2,0,2026-06-08T15:52:01.238727
EVT975201,P003,S03,household,13,30,0,1,2026-06-08T15:52:01.238730
EVT415153,P015,S04,snacks,1,50,13,0,2026-06-08T15:52:01.238732
EVT392004,P005,S03,household,17,30,2,0,2026-06-08T15:52:01.238734
EVT797214,P012,S04,frozen,6,45,17,0,2026-06-08T15:52:01.238737
EVT689243,P010,S02,frozen,31,45,0,0,2026-06-08T15:52:01.238739
EVT984058,P019,S01,bakery,6,35,9,1,2026-06-08T15:52:01.238741
EVT546286,P010,S02,dairy,22,40,1,0,2026-06-08T15:52:01.238744
EVT615463,P005,S03,dairy,4,40,17,0,2026-06-08T15:52:01.238746
EVT872796,P016,S02,beverages,6,60,13,0,2026-06-08T15:52:01.238748
EVT539667,P020,S03,dairy,21,40,3,0,2026-06-08T15:52:01.238751
EVT384737,P004,S01,bakery,15,35,13,0,2026-06-08T15:52:01.238753
EVT412275,P011,S02,beverages,31,60,6,0,2026-06-08T15:52:01.238756
EVT546444,P007,S01,frozen,9,45,8,1,2026-06-08T15:52:01.238758
EVT848817,P014,S04,beverages,1,60,4,0,2026-06-08T15:52:01.238761
EVT938574,P015,S01,beverages,31,60,3,0,2026-06-08T15:52:01.238763
EVT841711,P020,S03,frozen,38,45,5,0,2026-06-08T15:52:01.238766
EVT646329,P001,S02,snacks,18,50,11,0,2026-06-08T15:52:01.238768
EVT904929,P004,S04,bakery,13,35,8,0,2026-06-08T15:52:01.238771
EVT862826,P013,S04,bakery,7,35,2,0,2026-06-08T15:52:01.238773
EVT263554,P002,S04,household,25,30,1,0,2026-06-08T15:52:01.238776
EVT824133,P001,S01,bakery,5,35,12,0,2026-06-08T15:52:01.238782
EVT292637,P002,S01,frozen,3,45,7,1,2026-06-08T15:52:01.238784
EVT244263,P016,S04,beverages,38,60,4,0,2026-06-08T15:52:01.238786
EVT200258,P009,S04,household,8,30,10,0,2026-06-08T15:52:01.238798
EVT876750,P016,S04,household,12,30,10,0,2026-06-08T15:52:01.238801
EVT609529,P004,S03,beverages,17,60,13,0,2026-06-08T15:52:01.238805
EVT517245,P016,S02,frozen,24,45,4,0,2026-06-08T15:52:01.238808
EVT770686,P016,S02,dairy,10,40,15,1,2026-06-08T15:52:01.238811
EVT871209,P020,S03,dairy,27,40,5,0,2026-06-08T15:52:01.238814
EVT247373,P017,S01,snacks,6,50,4,0,2026-06-08T15:52:01.238817
EVT442344,P017,S02,bakery,7,35,4,0,2026-06-08T15:52:01.238821
EVT744761,P015,S04,frozen,10,45,1,0,2026-06-08T15:52:01.238824
EVT387947,P015,S02,bakery,24,35,0,0,2026-06-08T15:52:01.238828
EVT510525,P007,S04,snacks,32,50,3,0,2026-06-08T15:52:01.238831
EVT332425,P009,S01,household,0,30,4,0,2026-06-08T15:52:01.238834
EVT174484,P001,S04,dairy,4,40,1,0,2026-06-08T15:52:01.238837
EVT720293,P001,S02,beverages,40,60,5,0,2026-06-08T15:52:01.238840
EVT940366,P014,S02,bakery,5,35,7,1,2026-06-08T15:52:01.238842
EVT898590,P013,S02,frozen,28,45,4,0,2026-06-08T15:52:01.238845
EVT115743,P002,S02,frozen,7,45,16,0,2026-06-08T15:52:01.238848
EVT557129,P016,S04,dairy,1,40,17,0,2026-06-08T15:52:01.238851
EVT703858,P017,S02,bakery,16,35,0,0,2026-06-08T15:52:01.238853
EVT102352,P006,S04,snacks,10,50,2,0,2026-06-08T15:52:01.238856
EVT837220,P008,S03,snacks,10,50,8,1,2026-06-08T15:52:01.238858
EVT467561,P004,S04,bakery,27,35,2,0,2026-06-08T15:52:01.238861
EVT302179,P012,S04,snacks,31,50,0,0,2026-06-08T15:52:01.238863
EVT711821,P007,S01,bakery,23,35,5,0,2026-06-08T15:52:01.238866
EVT409420,P007,S01,dairy,23,40,3,0,2026-06-08T15:52:01.238868
EVT964055,P009,S04,bakery,1,35,4,0,2026-06-08T15:52:01.238871
EVT855226,P010,S01,household,8,30,15,0,2026-06-08T15:52:01.238874
EVT670270,P015,S03,household,24,30,3,0,2026-06-08T15:52:01.238877
EVT580059,P003,S04,dairy,27,40,3,0,2026-06-08T15:52:01.238880
EVT811388,P012,S01,snacks,1,50,3,0,2026-06-08T15:52:01.238883
EVT963490,P009,S01,snacks,49,50,2,0,2026-06-08T15:52:01.238885
EVT930331,P006,S04,dairy,38,40,4,0,2026-06-08T15:52:01.238888
EVT358603,P012,S01,bakery,10,35,5,0,2026-06-08T15:52:01.238891
EVT314878,P014,S04,household,26,30,2,0,2026-06-08T15:52:01.238893
EVT168103,P012,S04,frozen,40,45,6,1,2026-06-08T15:52:01.238896
EVT763964,P001,S04,beverages,20,60,8,0,2026-06-08T15:52:01.238898
EVT796835,P005,S01,frozen,24,45,4,0,2026-06-08T15:52:01.238901
EVT666408,P018,S01,snacks,29,50,3,0,2026-06-08T15:52:01.238904
EVT362198,P010,S04,beverages,47,60,1,0,2026-06-08T15:52:01.238907
EVT371859,P002,S04,household,8,30,14,0,2026-06-08T15:52:01.238910
EVT173742,P014,S04,household,12,30,9,0,2026-06-08T15:52:01.238917
EVT453309,P008,S02,frozen,10,45,6,1,2026-06-08T15:52:01.238920
EVT636526,P015,S02,bakery,2,35,7,1,2026-06-08T15:52:01.238922
EVT143641,P004,S04,dairy,0,40,15,0,2026-06-08T15:52:01.238925
EVT562215,P008,S03,beverages,53,60,5,0,2026-06-08T15:52:01.238927
EVT798376,P008,S02,dairy,14,40,14,0,2026-06-08T15:52:01.238930
EVT227878,P012,S01,dairy,18,40,2,0,2026-06-08T15:52:01.238933
EVT554196,P017,S02,household,15,30,10,0,2026-06-08T15:52:01.238935
EVT295998,P015,S01,bakery,4,35,0,0,2026-06-08T15:52:01.238938
EVT622872,P017,S01,household,10,30,1,0,2026-06-08T15:52:01.238941
EVT108151,P020,S03,frozen,4,45,0,0,2026-06-08T15:52:01.238943
EVT876753,P014,S04,snacks,45,50,5,0,2026-06-08T15:52:01.238946
EVT444223,P008,S01,beverages,4,60,2,0,2026-06-08T15:52:01.238948
EVT653910,P001,S04,frozen,7,45,10,0,2026-06-08T15:52:01.238951
EVT433069,P008,S02,household,24,30,5,0,2026-06-08T15:52:01.238953
EVT749859,P012,S02,dairy,27,40,3,0,2026-06-08T15:52:01.238956
EVT371501,P013,S04,snacks,39,50,2,0,2026-06-08T15:52:01.238959
EVT737011,P013,S01,snacks,9,50,0,0,2026-06-08T15:52:01.238961
EVT175638,P015,S04,household,1,30,17,0,2026-06-08T15:52:01.238964
EVT357936,P020,S04,household,0,30,12,0,2026-06-08T15:52:01.238966
EVT941399,P001,S03,beverages,54,60,1,0,2026-06-08T15:52:01.238969
EVT368927,P001,S02,beverages,35,60,3,0,2026-06-08T15:52:01.238972
EVT152217,P010,S02,beverages,45,60,5,0,2026-06-08T15:52:01.238974
EVT518860,P008,S03,beverages,55,60,1,0,2026-06-08T15:52:01.238977
EVT492832,P013,S04,bakery,28,35,2,0,2026-06-08T15:52:01.238979
EVT627606,P002,S01,household,21,30,3,0,2026-06-08T15:52:01.238982
EVT546762,P016,S02,beverages,51,60,6,0,2026-06-08T15:52:01.238985
EVT334748,P002,S04,bakery,22,35,5,0,2026-06-08T15:52:01.238987
EVT298356,P008,S04,household,15,30,4,0,2026-06-08T15:52:01.238990
EVT379359,P017,S02,dairy,23,40,6,0,2026-06-08T15:52:01.238993
EVT828112,P015,S04,household,1,30,5,0,2026-06-08T15:52:01.238995
EVT920805,P004,S04,household,0,30,9,1,2026-06-08T15:52:01.238998
EVT916456,P010,S03,snacks,13,50,15,0,2026-06-08T15:52:01.239001
EVT331132,P002,S01,beverages,45,60,5,0,2026-06-08T15:52:01.239003
EVT948572,P008,S03,frozen,7,45,12,0,2026-06-08T15:52:01.239006
EVT462556,P007,S03,bakery,5,35,18,0,2026-06-08T15:52:01.239009
EVT963703,P014,S03,bakery,6,35,2,0,2026-06-08T15:52:01.239012
EVT634861,P002,S01,snacks,34,50,5,0,2026-06-08T15:52:01.239014
EVT286330,P018,S02,dairy,40,40,2,0,2026-06-08T15:52:01.239017
EVT644807,P003,S03,household,11,30,9,0,2026-06-08T15:52:01.239019
EVT517693,P018,S03,bakery,8,35,15,1,2026-06-08T15:52:01.239022
EVT189425,P003,S01,frozen,30,45,4,0,2026-06-08T15:52:01.239025
EVT115608,P007,S01,bakery,18,35,6,1,2026-06-08T15:52:01.239027
EVT767023,P020,S01,household,26,30,5,0,2026-06-08T15:52:01.239030
EVT116838,P003,S03,beverages,7,60,0,0,2026-06-08T15:52:01.239032
EVT324358,P015,S04,bakery,1,35,13,1,2026-06-08T15:52:01.239035
EVT163675,P016,S02,beverages,46,60,1,0,2026-06-08T15:52:01.239037
EVT874912,P010,S01,snacks,12,50,12,0,2026-06-08T15:52:01.239040
EVT406025,P012,S02,beverages,50,60,6,0,2026-06-08T15:52:01.239043
EVT735488,P012,S04,bakery,31,35,4,0,2026-06-08T15:52:01.239045
EVT300462,P017,S03,household,9,30,15,0,2026-06-08T15:52:01.239048
EVT898768,P008,S03,household,28,30,4,0,2026-06-08T15:52:01.239051
EVT255123,P010,S01,dairy,28,40,2,0,2026-06-08T15:52:01.239057
EVT878186,P014,S01,household,23,30,0,0,2026-06-08T15:52:01.239060
EVT211975,P016,S02,dairy,35,40,4,0,2026-06-08T15:52:01.239063
EVT940799,P015,S04,snacks,38,50,2,0,2026-06-08T15:52:01.239065
EVT920798,P019,S02,frozen,13,45,8,0,2026-06-08T15:52:01.239068
EVT997921,P005,S01,household,6,30,0,0,2026-06-08T15:52:01.239071
EVT322357,P002,S03,frozen,37,45,6,0,2026-06-08T15:52:01.239073
EVT861137,P019,S01,bakery,1,35,13,0,2026-06-08T15:52:01.239076
EVT354149,P007,S03,snacks,47,50,2,0,2026-06-08T15:52:01.239078
EVT732450,P009,S04,bakery,2,35,4,0,2026-06-08T15:52:01.239081
EVT313754,P002,S04,household,19,30,5,0,2026-06-08T15:52:01.239084
EVT985112,P001,S02,snacks,12,50,9,0,2026-06-08T15:52:01.239087
EVT805622,P019,S03,bakery,20,35,1,0,2026-06-08T15:52:01.239089
EVT651725,P013,S01,bakery,12,35,8,0,2026-06-08T15:52:01.239092
EVT196952,P017,S04,dairy,7,40,17,0,2026-06-08T15:52:01.239094
EVT947797,P003,S01,bakery,22,35,4,0,2026-06-08T15:52:01.239097
EVT770425,P004,S04,household,11,30,12,0,2026-06-08T15:52:01.239100
EVT630125,P011,S01,household,12,30,11,0,2026-06-08T15:52:01.239102
EVT776309,P007,S04,dairy,6,40,10,1,2026-06-08T15:52:01.239105
EVT297258,P018,S03,bakery,19,35,3,0,2026-06-08T15:52:01.239108
EVT546236,P017,S02,beverages,18,60,9,1,2026-06-08T15:52:01.239110
EVT483928,P010,S02,household,25,30,2,0,2026-06-08T15:52:01.239113
EVT903788,P014,S04,beverages,21,60,13,0,2026-06-08T15:52:01.239116
EVT484636,P004,S02,dairy,17,40,12,0,2026-06-08T15:52:01.239119
EVT732284,P020,S01,dairy,29,40,6,0,2026-06-08T15:52:01.239121
EVT795214,P003,S01,dairy,14,40,11,0,2026-06-08T15:52:01.239124
EVT869276,P020,S01,beverages,10,60,9,1,2026-06-08T15:52:01.239126
EVT330233,P003,S01,frozen,2,45,11,1,2026-06-08T15:52:01.239129
EVT314357,P018,S02,frozen,13,45,9,0,2026-06-08T15:52:01.239131
EVT638743,P011,S03,frozen,9,45,7,0,2026-06-08T15:52:01.239134
EVT259198,P015,S03,household,5,30,14,0,2026-06-08T15:52:01.239137
EVT182610,P002,S04,dairy,24,40,2,1,2026-06-08T15:52:01.239144
EVT887262,P004,S03,snacks,7,50,9,1,2026-06-08T15:52:01.239146
EVT543021,P010,S03,dairy,2,40,17,0,2026-06-08T15:52:01.239149
EVT917113,P020,S04,snacks,8,50,18,0,2026-06-08T15:52:01.239151
EVT988745,P013,S02,snacks,15,50,14,0,2026-06-08T15:52:01.239154
EVT487946,P014,S01,bakery,29,35,4,0,2026-06-08T15:52:01.239156
EVT421955,P001,S02,frozen,13,45,15,0,2026-06-08T15:52:01.239159
EVT757299,P020,S02,snacks,49,50,4,0,2026-06-08T15:52:01.239162
EVT915766,P004,S01,bakery,26,35,6,0,2026-06-08T15:52:01.239164
EVT484703,P015,S01,frozen,8,45,6,0,2026-06-08T15:52:01.239167
EVT881264,P011,S02,beverages,10,60,8,0,2026-06-08T15:52:01.239170
EVT438033,P018,S02,dairy,2,40,3,0,2026-06-08T15:52:01.239172
EVT846683,P009,S02,snacks,41,50,4,0,2026-06-08T15:52:01.239175
EVT101712,P017,S03,bakery,32,35,2,0,2026-06-08T15:52:01.239178
EVT439278,P013,S03,household,5,30,7,1,2026-06-08T15:52:01.239180
EVT520537,P005,S02,bakery,8,35,11,1,2026-06-08T15:52:01.239183
EVT827679,P001,S04,beverages,37,60,2,0,2026-06-08T15:52:01.239185
EVT261394,P011,S04,beverages,30,60,6,1,2026-06-08T15:52:01.239188
EVT965747,P004,S04,bakery,28,35,1,1,2026-06-08T15:52:01.239191
EVT672264,P014,S01,household,12,30,8,0,2026-06-08T15:52:01.239194
EVT360451,P004,S03,snacks,49,50,1,0,2026-06-08T15:52:01.239196
EVT429660,P016,S01,snacks,43,50,5,0,2026-06-08T15:52:01.239199
EVT388863,P004,S04,snacks,40,50,1,0,2026-06-08T15:52:01.239202
EVT184440,P001,S01,household,29,30,3,0,2026-06-08T15:52:01.239204
EVT258480,P002,S03,bakery,29,35,5,0,2026-06-08T15:52:01.239207
EVT794036,P009,S03,bakery,17,35,3,0,2026-06-08T15:52:01.239209
EVT488159,P018,S01,frozen,0,45,5,0,2026-06-08T15:52:01.239212
